StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);CER received(P);CER received(C);CER sent(P);CER sent(C);CEA received(P);CEA received(C);CEA sent(P);CEA sent(C);UAR received(P);UAR received(C);UAR sent(P);UAR sent(C);UAA received(P);UAA received(C);UAA sent(P);UAA sent(C);SAR received(P);SAR received(C);SAR sent(P);SAR sent(C);SAA received(P);SAA received(C);SAA sent(P);SAA sent(C);LIR received(P);LIR received(C);LIR sent(P);LIR sent(C);LIA received(P);LIA received(C);LIA sent(P);LIA sent(C);MAR received(P);MAR received(C);MAR sent(P);MAR sent(C);MAA received(P);MAA received(C);MAA sent(P);MAA sent(C);RTR received(P);RTR received(C);RTR sent(P);RTR sent(C);RTA received(P);RTA received(C);RTA sent(P);RTA sent(C);PPR received(P);PPR received(C);PPR sent(P);PPR sent(C);PPA received(P);PPA received(C);PPA sent(P);PPA sent(C);User-Name received(P);User-Name received(C);User-Name sent(P);User-Name sent(C);Host-IP-Address received(P);Host-IP-Address received(C);Host-IP-Address sent(P);Host-IP-Address sent(C);Auth-Application-Id received(P);Auth-Application-Id received(C);Auth-Application-Id sent(P);Auth-Application-Id sent(C);Acct-Application-Id received(P);Acct-Application-Id received(C);Acct-Application-Id sent(P);Acct-Application-Id sent(C);Vendor-Specific-Application-Id received(P);Vendor-Specific-Application-Id received(C);Vendor-Specific-Application-Id sent(P);Vendor-Specific-Application-Id sent(C);Session-Id received(P);Session-Id received(C);Session-Id sent(P);Session-Id sent(C);Origin-Host received(P);Origin-Host received(C);Origin-Host sent(P);Origin-Host sent(C);Supported-Vendor-Id received(P);Supported-Vendor-Id received(C);Supported-Vendor-Id sent(P);Supported-Vendor-Id sent(C);Vendor-Id received(P);Vendor-Id received(C);Vendor-Id sent(P);Vendor-Id sent(C);Firmware-Revision received(P);Firmware-Revision received(C);Firmware-Revision sent(P);Firmware-Revision sent(C);Result-Code received(P);Result-Code received(C);Result-Code sent(P);Result-Code sent(C);Product-Name received(P);Product-Name received(C);Product-Name sent(P);Product-Name sent(C);Auth-Session-State received(P);Auth-Session-State received(C);Auth-Session-State sent(P);Auth-Session-State sent(C);Origin-State-Id received(P);Origin-State-Id received(C);Origin-State-Id sent(P);Origin-State-Id sent(C);Destination-Realm received(P);Destination-Realm received(C);Destination-Realm sent(P);Destination-Realm sent(C);Destination-Host received(P);Destination-Host received(C);Destination-Host sent(P);Destination-Host sent(C);Origin-Realm received(P);Origin-Realm received(C);Origin-Realm sent(P);Origin-Realm sent(C);Experimental-Result received(P);Experimental-Result received(C);Experimental-Result sent(P);Experimental-Result sent(C);Experimental-Result-Code received(P);Experimental-Result-Code received(C);Experimental-Result-Code sent(P);Experimental-Result-Code sent(C);Visited-Network-Identifier received(P);Visited-Network-Identifier received(C);Visited-Network-Identifier sent(P);Visited-Network-Identifier sent(C);Public-Identity received(P);Public-Identity received(C);Public-Identity sent(P);Public-Identity sent(C);Server-Name received(P);Server-Name received(C);Server-Name sent(P);Server-Name sent(C);Server-Assignment-Type received(P);Server-Assignment-Type received(C);Server-Assignment-Type sent(P);Server-Assignment-Type sent(C);User-Authorization-Type received(P);User-Authorization-Type received(C);User-Authorization-Type sent(P);User-Authorization-Type sent(C);User-Data-Request-Type received(P);User-Data-Request-Type received(C);User-Data-Request-Type sent(P);User-Data-Request-Type sent(C);User-Data-Already-Available received(P);User-Data-Already-Available received(C);User-Data-Already-Available sent(P);User-Data-Already-Available sent(C);
2025-12-15 11:00:23;2025-12-15 11:01:08;2025-12-15 11:01:13;00:00:05;00:00:50;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;50;5;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;50;5;52;5;50;5;52;5;50;5;51;5;50;5;50;5;51;5;51;0;0;0;1;5;51;5;52;0;1;0;1;5;51;0;0;0;1;0;1;5;50;5;50;0;0;0;1;0;0;5;50;0;0;5;50;5;51;5;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;50;5;50;5;50;0;0;5;50;0;0;0;0;0;0;5;50;0;0;0;0;
2025-12-15 11:00:23;2025-12-15 11:01:13;2025-12-15 11:01:18;00:00:05;00:00:55;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;55;5;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;55;5;57;5;55;5;57;5;55;5;56;5;55;5;55;5;56;5;56;0;0;0;1;5;56;5;57;0;1;0;1;5;56;0;0;0;1;0;1;5;55;5;55;0;0;0;1;0;0;5;55;0;0;5;55;5;56;5;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;55;5;55;5;55;0;0;5;55;0;0;0;0;0;0;5;55;0;0;0;0;
2025-12-15 11:00:23;2025-12-15 11:01:18;2025-12-15 11:01:23;00:00:05;00:01:00;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;60;5;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;60;5;62;5;60;5;62;5;60;5;61;5;60;5;60;5;61;5;61;0;0;0;1;5;61;5;62;0;1;0;1;5;61;0;0;0;1;0;1;5;60;5;60;0;0;0;1;0;0;5;60;0;0;5;60;5;61;5;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;60;5;60;5;60;0;0;5;60;0;0;0;0;0;0;5;60;0;0;0;0;
2025-12-15 11:00:23;2025-12-15 11:01:23;2025-12-15 11:01:28;00:00:05;00:01:05;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;65;5;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;65;5;67;5;65;5;67;5;65;5;66;5;65;5;65;5;66;5;66;0;0;0;1;5;66;5;67;0;1;0;1;5;66;0;0;0;1;0;1;5;65;5;65;0;0;0;1;0;0;5;65;0;0;5;65;5;66;5;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;65;5;65;5;65;0;0;5;65;0;0;0;0;0;0;5;65;0;0;0;0;
2025-12-15 11:00:23;2025-12-15 11:01:28;2025-12-15 11:01:33;00:00:05;00:01:10;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;70;5;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;70;5;72;5;70;5;72;5;70;5;71;5;70;5;70;5;71;5;71;0;0;0;1;5;71;5;72;0;1;0;1;5;71;0;0;0;1;0;1;5;70;5;70;0;0;0;1;0;0;5;70;0;0;5;70;5;71;5;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;70;5;70;5;70;0;0;5;70;0;0;0;0;0;0;5;70;0;0;0;0;
2025-12-15 11:00:23;2025-12-15 11:01:33;2025-12-15 11:01:38;00:00:05;00:01:15;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;75;5;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;75;5;77;5;75;5;77;5;75;5;76;5;75;5;75;5;76;5;76;0;0;0;1;5;76;5;77;0;1;0;1;5;76;0;0;0;1;0;1;5;75;5;75;0;0;0;1;0;0;5;75;0;0;5;75;5;76;5;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;75;5;75;5;75;0;0;5;75;0;0;0;0;0;0;5;75;0;0;0;0;
2025-12-15 11:00:23;2025-12-15 11:01:38;2025-12-15 11:01:43;00:00:05;00:01:20;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;80;5;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;80;5;82;5;80;5;82;5;80;5;81;5;80;5;80;5;81;5;81;0;0;0;1;5;81;5;82;0;1;0;1;5;81;0;0;0;1;0;1;5;80;5;80;0;0;0;1;0;0;5;80;0;0;5;80;5;81;5;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;80;5;80;5;80;0;0;5;80;0;0;0;0;0;0;5;80;0;0;0;0;
2025-12-15 11:00:23;2025-12-15 11:01:43;2025-12-15 11:01:48;00:00:05;00:01:25;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;85;5;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;85;5;87;5;85;5;87;5;85;5;86;5;85;5;85;5;86;5;86;0;0;0;1;5;86;5;87;0;1;0;1;5;86;0;0;0;1;0;1;5;85;5;85;0;0;0;1;0;0;5;85;0;0;5;85;5;86;5;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;85;5;85;5;85;0;0;5;85;0;0;0;0;0;0;5;85;0;0;0;0;
2025-12-15 11:00:23;2025-12-15 11:01:48;2025-12-15 11:01:53;00:00:05;00:01:30;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;90;6;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;90;6;93;5;90;6;93;5;90;6;92;5;90;6;91;5;91;6;92;0;0;0;1;5;91;6;93;0;1;0;1;5;91;0;0;0;1;0;1;5;90;6;91;0;0;0;1;0;0;6;91;0;0;6;91;5;91;6;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;91;5;90;6;91;0;0;6;91;0;0;0;0;0;0;6;91;0;0;0;0;
2025-12-15 11:00:23;2025-12-15 11:01:53;2025-12-15 11:01:58;00:00:05;00:01:35;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;95;4;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;95;4;97;5;95;4;97;5;95;4;96;5;95;4;95;5;96;4;96;0;0;0;1;5;96;4;97;0;1;0;1;5;96;0;0;0;1;0;1;5;95;4;95;0;0;0;1;0;0;4;95;0;0;4;95;5;96;4;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;95;5;95;4;95;0;0;4;95;0;0;0;0;0;0;4;95;0;0;0;0;
2025-12-15 11:00:23;2025-12-15 11:01:58;2025-12-15 11:02:03;00:00:05;00:01:40;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;101;6;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;6;101;6;103;6;101;6;103;6;101;6;102;6;101;6;101;6;102;6;102;0;0;0;1;6;102;6;103;0;1;0;1;6;102;0;0;0;1;0;1;6;101;6;101;0;0;0;1;0;0;6;101;0;0;6;101;6;102;6;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;101;6;101;6;101;0;0;6;101;0;0;0;0;0;0;6;101;0;0;0;0;
2025-12-15 11:00:23;2025-12-15 11:02:03;2025-12-15 11:02:06;00:00:02;00:01:42;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;103;2;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;103;2;105;2;103;2;105;2;103;2;104;2;103;2;103;2;104;2;104;0;0;0;1;2;104;2;105;0;1;0;1;2;104;0;0;0;1;0;1;2;103;2;103;0;0;0;1;0;0;2;103;0;0;2;103;2;104;2;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;103;2;103;2;103;0;0;2;103;0;0;0;0;0;0;2;103;0;0;0;0;
